profile,architecture,steps,alpha,gamma,behavior_episode_return,bc_wis_mean,cql_wis_mean,cql_ci_low,cql_ci_high,cql_ess,file_path,mtime
full,dueling,5000,2.5,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a2_5_g0_9_seed42.json,1777323612.7555895
full,dueling,5000,5.0,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a5_g0_9_seed42.json,1777365681.9484198
full,dueling,5000,7.5,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a7_5_g0_9_seed42.json,1777323646.5033844
full,dueling,5000,10.0,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a10_g0_9_seed42.json,1777365712.1362467
full,dueling,5000,0.25,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a0_25_g0_95_seed42.json,1777323680.707177
full,dueling,5000,0.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a0_5_g0_95_seed42.json,1777365742.2080736
full,dueling,5000,0.75,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a0_75_g0_95_seed42.json,1777323714.0109751
full,dueling,5000,1.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a1_g0_95_seed42.json,1777365772.8038979
full,dueling,5000,1.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a1_5_g0_95_seed42.json,1777323747.4427726
full,dueling,5000,2.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a2_g0_95_seed42.json,1777365802.527727
full,dueling,5000,2.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a2_5_g0_95_seed42.json,1777323781.734565
full,dueling,5000,5.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a5_g0_95_seed42.json,1777365832.775553
full,dueling,5000,7.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a7_5_g0_95_seed42.json,1777323815.4783587
full,dueling,5000,10.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a10_g0_95_seed42.json,1777365863.003379
full,dueling,5000,0.25,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a0_25_g0_99_seed42.json,1777323849.0541534
full,dueling,5000,0.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a0_5_g0_99_seed42.json,1777365893.5432036
full,dueling,5000,0.75,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a0_75_g0_99_seed42.json,1777323958.713483
full,dueling,5000,1.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a1_g0_99_seed42.json,1777365931.0509877
full,dueling,5000,1.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a1_5_g0_99_seed42.json,1777323992.621276
full,dueling,5000,2.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a2_g0_99_seed42.json,1777365961.95881
full,dueling,5000,2.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a2_5_g0_99_seed42.json,1777324026.9250662
full,dueling,5000,5.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a5_g0_99_seed42.json,1777365992.150641
full,dueling,5000,7.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a7_5_g0_99_seed42.json,1777324060.5248609
full,dueling,5000,10.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s5000_a10_g0_99_seed42.json,1777366022.650471
full,dueling,10000,0.25,0.9,0.6855753646677472,0.6856932739059968,0.6949029839433712,0.6739453030175183,0.7146804870377867,4700.65275932022,outputs/ope/mimic_mdp_full_wis_s10000_a0_25_g0_9_seed42.json,1777325066.010724
full,dueling,10000,0.5,0.9,0.6855753646677472,0.6856932739059968,0.6905981299033822,0.6698641431309327,0.710970096686059,4821.888003471897,outputs/ope/mimic_mdp_full_wis_s10000_a0_5_g0_9_seed42.json,1777366128.6218803
full,dueling,10000,0.75,0.9,0.6855753646677472,0.6856932739059968,0.6914891978966655,0.6709962212191052,0.7118809470896881,4809.615565912682,outputs/ope/mimic_mdp_full_wis_s10000_a0_75_g0_9_seed42.json,1777325177.7260451
full,dueling,10000,1.0,0.9,0.6855753646677472,0.6856932739059968,0.693121703074587,0.6724210905333495,0.7135135858644348,4792.952328790931,outputs/ope/mimic_mdp_full_wis_s10000_a1_g0_9_seed42.json,1777366234.76929
full,dueling,10000,1.5,0.9,0.6855753646677472,0.6856932739059968,0.6943112392283034,0.6735013617988258,0.7149537484506415,4764.29769265449,outputs/ope/mimic_mdp_full_wis_s10000_a1_5_g0_9_seed42.json,1777326669.628835
full,dueling,10000,2.0,0.9,0.6855753646677472,0.6856932739059968,0.6951585433902293,0.6742472138117869,0.716200581555789,4744.047049453936,outputs/ope/mimic_mdp_full_wis_s10000_a2_g0_9_seed42.json,1777366327.0927873
full,dueling,10000,2.5,0.9,0.6855753646677472,0.6856932739059968,0.6958791221992108,0.6749573175057054,0.7166381703266531,4731.547967478675,outputs/ope/mimic_mdp_full_wis_s10000_a2_5_g0_9_seed42.json,1777326859.16368
full,dueling,10000,5.0,0.9,0.6855753646677472,0.6856932739059968,0.6971702783392427,0.6767142730873597,0.7178452221684961,4700.81437746127,outputs/ope/mimic_mdp_full_wis_s10000_a5_g0_9_seed42.json,1777366433.1482086
full,dueling,10000,7.5,0.9,0.6855753646677472,0.6856932739059968,0.6971193791976108,0.6767248601584109,0.7179748510854077,4687.227956861317,outputs/ope/mimic_mdp_full_wis_s10000_a7_5_g0_9_seed42.json,1777327647.0428524
